data_source,feature_description,feature_name,product_line,referrer_url,url
html,"Accelerators are 1-to-1 focused coaching sessions with Salesforce experts to help you achieve specific business objectives — for every cloud, every role, and every budget.",Accelerators,Success Plans,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/success-plans/
html,Get 24/7/365 phone support.,Phone Support,Success Plans,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/success-plans/
html,Save time and increase productivity with fast access to Salesforce experts to solve issues with APEX or API integration.,Developer Support,Success Plans,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/success-plans/
html,"Admin Assist lets you hand off repetitive, time-consuming tasks to our team of Salesforce-certified experts. This saves you time and helps you be more productive.",Admin Assist*,Success Plans,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/success-plans/
html,"Design and build APIs and integrations at lightning speed, all in one product.",API Designer and Integration Builder,MuleSoft Anypoint Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/integration/
html,Automate and manage any business process with point-and-click process and workflow builder tools.,Process Automation,Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/platform/
html,Build both desktop and mobile apps visually using a library of prebuilt and custom components in a drag-and-drop environment.,Lightning App Builder,Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/platform/
html,"Collaborate in docs, sheets, and slides, each with built-in chat. Discuss, revise, and finalize decisions in one place.","Unlimited Documents, Spreadsheets, and Slides",Quip,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/quip/
html,"Discover and share reusable templates, examples, APIs, connectors, and API fragments.",Collaboration and Reuse,MuleSoft Anypoint Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/integration/
html,"Integrate with Salesforce, Workday, and more using prebuilt connectors.",Unlimited Select and Community Connectors,MuleSoft Anypoint Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/integration/
html,"Install prebuilt apps, flows and components from AppExchange to accelerate time to market.",AppExchange,Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/platform/
html,Single sign-on for all your enterprise apps lets you easily connect to your existing directory to manage users and control access.,Identity for Employees,Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/platform/
html,"Award-winning mobile apps on Android and iOS keep your team members together, no matter where they are.","Desktop, Tablet, and Mobile Access",Quip,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/quip/
html,Customize Quip with our Live Apps and automation APIs for use by the entire organization to work directly with internal tools and processes.,Enterprise API and Customization,Quip,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/quip/
html,Ensure up to 99.99% uptime and zero message loss for APIs and integrations.,High Availability,MuleSoft Anypoint Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/integration/
html,Deploy and orchestrate runtimes on your private cloud and on-premises.,Container Services,MuleSoft Anypoint Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/integration/
html,"Make more informed, consistent decisions with real-time custom reports and dashboards.",Customizable Reports and Dashboards,Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/platform/
html,Deploy and manage custom Live Apps for your entire organization to access and use.,Deploy Custom Live Apps,Quip,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/quip/
html,Open Salesforce reports in a Quip spreadsheet with a single click. The data is always up to date and ready for discussion.,Spreadsheets with Live Salesforce Data,Quip,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/quip/
html,"Manage the entire case lifecycle from a single system. Automatically create cases from web or email, send auto-responses, and route work to the right queue or agent for faster, more accurate case resolution.",Case Management,Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/service-cloud/
html,Manage the entire sales cycle from tracking sales leads and opportunities to managing account and individual contact details in one place.,"Account, Contact, Lead, and Opportunity Management",Sales Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-cloud/
html,Aggregate and search log data to quickly investigate failures and identify causes.,Log Management and Search,MuleSoft Anypoint Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/integration/
html,Use templated dashboards or customize your own to provide instant visibility into your applications’ performance.,Performance Management,MuleSoft Anypoint Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/integration/
html,"Give your employees the fastest, most productive path to working in Salesforce. With Console, users can save and reload commonly accessed records, open records fast with split view, toggle between records and list views without reloading the page, and more.",Lightning Console,Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/platform/
html,Build apps using your company's custom data.,Custom Objects,Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/platform/
html,"Embed, update, and discuss live data from Salesforce Lists and Records from any Quip document.",2-Way Sync with Live Salesforce Data,Quip,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/quip/
html,"The Quip Document Component lets you work on Quip docs, sheets, and slides within any object in Salesforce.",Embed Quip Documents in All Salesforce Objects,Quip,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/quip/
html,Boost agent productivity and deliver everything an agent needs to close cases faster all on one screen.,Service Console App(s),Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/service-cloud/
html,Centralize your organization’s knowledge with a complete set of authoring tools to accelerate case resolution with intelligently suggested articles for customers and agents.,Knowledge,Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/service-cloud/
html,Get a complete view of customer interactions and boost productivity by automatically syncing email with CRM data.,Email Integration with Gmail or Outlook,Sales Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-cloud/
html,Design APIs using a web-based interface.,API Designer,MuleSoft Anypoint Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/integration/
html,Build integrations graphically or with a powerful developer IDE.,Integration Builder,MuleSoft Anypoint Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/integration/
html,Automate and manage any business process with a point-and-click Process Builder tool.,Lightning Flow Automation (Flow + Process Builder),Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/platform/
html,Manage the entire sales cycle from tracking sales leads and opportunities to managing account and individual contact details in one place.,"Account, Contact, Lead, and Opportunity Management",Sales and Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-and-service-cloud/
html,"Collaborate in docs, sheets, and slides, each with built-in chat. Discuss, revise, and finalize decisions in one place.","Unlimited Documents, Spreadsheets, and Slides",Quip,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/quip/
html,"Chat is built into every document, so it’s easy to discuss, revise, and reach a final decision in one place.",Group Chat and 1-to-1 Messages,Quip,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/quip/
html,"Track and manage specific warranties, subscriptions, or maintenance agreements.",Service Contracts and Entitlements,Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/service-cloud/
html,"Access and update CRM data from anywhere, collaborate with teams, and manage meetings, even while offline.",Salesforce Mobile App,Sales Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-cloud/
html,"Manage and monitor applications from a single interface, whether on-premises or in the cloud.",Application Management and Monitoring,MuleSoft Anypoint Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/integration/
html,Help developers understand how to use your API by sharing docs and more.,Unlimited API Portals,MuleSoft Anypoint Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/integration/
html,"Automate workflow tasks, email alerts, automatic field updates, and much more. Set up simple or sophisticated approval automation for virtually any process.",Workflow and Approval,Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/platform/
html,"Manage the entire case lifecycle from a single system. Automatically create cases from web or email, send auto-responses, and route work to the right queue or agent for faster, more accurate case resolution.",Case Management,Sales and Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-and-service-cloud/
html,"Award-winning mobile apps on Android and iOS keep your team members together, no matter where they are.","Desktop, Tablet, and Mobile Access",Quip,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/quip/
html,Customize Quip with our Live Apps and automation APIs for use by the entire organization to work directly with internal tools and processes.,Enterprise API and Customization,Quip,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/quip/
html,Easily integrate Service Cloud with all of the most popular telephony systems.,Telephony Integration (CTI),Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/service-cloud/
html,Capture web leads and set up automatic lead scoring to follow up on the right leads at the right time.,Lead Registration and Rules-Based Lead Scoring,Sales Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-cloud/
html,"Discover and share reusable templates, examples, APIs, connectors, and API fragments.",Asset Collaboration and Reuse,MuleSoft Anypoint Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/integration/
html,Build apps visually using a library of prebuilt and custom components in this drag-and-drop environment.,Lightning App Builder,Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/platform/
html,"Install prebuilt apps, flows, and components from AppExchange to accelerate time to market.",AppExchange,Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/platform/
html,Boost agent productivity and deliver everything an agent needs to close cases faster all on one screen.,Service Console App(s),Sales and Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-and-service-cloud/
html,Deploy and manage custom Live Apps for your entire organization to access and use.,Deploy Custom Live Apps,Quip,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/quip/
html,Make quick and official associations between Quip documents and records with the Quip Component in Salesforce.,Link Quip Documents to Salesforce Records,Quip,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/quip/
html,"Connect external systems and data to Salesforce using web service APIs, including REST, SOAP, and more.",Web Services API,Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/service-cloud/
html,Get up and running quickly with best practices and advice from our most skilled technical experts and resources.,24/7 Support and Configuration Services,Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/service-cloud/
html,"Predict and plan the sales cycle from pipeline to closed sales, and manage sales expectations for the entire sales organization.",Collaborative Forecasting,Sales Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-cloud/
html,"Integrate with Salesforce, Workday, and more using prebuilt connectors.",Unlimited Select and Community Connectors,MuleSoft Anypoint Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/integration/
html,Ensure up to 99.99% uptime and zero message loss for APIs and integrations.,High Availability,MuleSoft Anypoint Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/integration/
html,"Give developers the tools to code, manage, and deploy reusable custom components.",Component Framework,Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/platform/
html,"Connect external systems and data to Salesforce using web services APIs, including REST, SOAP, and more.",Web Services API,Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/platform/
html,"Track and manage specific warranties, subscriptions, or maintenance agreements.",Service Contracts and Entitlements,Sales and Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-and-service-cloud/
html,Open Salesforce reports in a Quip spreadsheet with a single click. The data is always up to date and ready for discussion.,Spreadsheets with Live Salesforce Data,Quip,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/quip/
html,"Embed, update, and discuss live data from Salesforce Lists and Records from any Quip document.",2-Way Sync with Live Salesforce Data,Quip,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/quip/
html,Collaborate throughout your company and with outside parties.,Chatter,Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/service-cloud/
html,Automate standard internal business processes and approvals with point-and-click simplicity.,Workflow and Approval Automation,Sales Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-cloud/
html,Get up and running quickly with best practices and advice from our most skilled technical experts and resources.,24/7 Support and Configuration Services,Sales Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-cloud/
html,Create suborganizations under your primary Anypoint Platform organization.,Suborganizations,MuleSoft Anypoint Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/integration/
html,Single sign-on for all your enterprise apps lets you easily connect to your existing directory to manage users and control access.,Identity for Employees,Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/platform/
html,"Leverage an out-of-the-box, customizable, and extensible data model for manufacturing organizations built directly on the Salesforce platform.",Manufacturing Sales Data Models,Manufacturing Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/manufacturing-cloud/
html,Capture web leads and set up automatic lead scoring to follow up on the right leads at the right time.,Lead Registration and Rules-Based Lead Scoring,Sales and Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-and-service-cloud/
html,"The Quip Document Component lets you work on Quip docs, sheets, and slides within any object in Salesforce.",Embed Quip Documents in All Salesforce Objects,Quip,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/quip/
html,"Leverage out-of-the-box, customizable, and an extensible data model for consumer goods organizations built directly on the Salesforce platform.",Consumer Goods Data Model,Consumer Goods Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/consumer-goods-cloud/
html,"Run your business from your phone — collaborate with your team, close deals, service customers, and deliver personalized marketing from anywhere.",Salesforce Mobile App,Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/service-cloud/
html,Share and collaborate on key files relevant to each deal.,Files,Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/service-cloud/
html,"Get access to out-of-the-box industry standard objects built directly on the Salesforce platform that model financial accounts, assets, liabilities, and financial life goals for individual customers and entire households.",B2C and B2B Data Model,Financial Services Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/financial-services-cloud/
html,"Track, filter, and qualify new prospective customers.",Lead Management,Sales Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-cloud/
html,"Integrate with Okta, Ping Identity, and other identity technologies.",Integration with External Identity Technologies,MuleSoft Anypoint Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/integration/
html,Move runtimes between on-premises and the cloud.,Flexible Hybrid Deployment,MuleSoft Anypoint Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/integration/
html,Enable near real-time integration with event-driven architecture.,Platform Events,Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/platform/
html,Build native iOS and Android apps with a modern mobile software development kit.,Mobile SDK,Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/platform/
html,"Manage the sales agreements lifecycle from inception to renewal, capturing and tracking agreement metrics, viewing planned and actuals, and collaborating right on the agreement itself.",Sales Agreement Management,Manufacturing Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/manufacturing-cloud/
html,"Define, display, track, and analyze the metrics that matter most.",Custom Metric Definition and Tracking,Manufacturing Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/manufacturing-cloud/
html,"Connect external systems and data to Salesforce using APIs, and automate standard internal business processes and approvals.",API and Automation,Sales and Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-and-service-cloud/
html,Give mobile employees the power to access retail execution capabilities and operational insights on the go.,Mobile App,Consumer Goods Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/consumer-goods-cloud/
html,Plan each of your store visits and determine which tasks will need to be completed at each store.,Store Visit Planning,Consumer Goods Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/consumer-goods-cloud/
html,Automatically get the most up-to-date content and recommendations on what to follow and join.,Topics and Recommendations,Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/service-cloud/
html,"Supercharge productivity with customized apps, record types, profiles, and page layouts specific to your line of business.",Role-Based Console Apps,Financial Services Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/financial-services-cloud/
html,Route hot leads to the right reps and view the impact of your marketing activities on your sales pipeline.,Lead Assignment and Routing,Sales Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-cloud/
html,"Deploy to data centers in North and South America, Europe, Asia, and Australia.",Global Multicloud Deployment,MuleSoft Anypoint Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/integration/
html,"Run your business from your phone — collaborate with your team, close deals, service customers, and deliver personalized marketing from anywhere.",Salesforce Mobile App,Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/platform/
html,Improve predictability with unified forecasts across your business that track planned revenues and product volumes.,Account-Based Forecasting,Manufacturing Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/manufacturing-cloud/
html,"Adjust forecasts based on changing customer and market demands, tracking edit history so you can see who changed what, when they made changes, and the rationale behind those changes.",Audit Trail for Collaborative Forecasting,Manufacturing Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/manufacturing-cloud/
html,Get up and running quickly with best practices and advice from our most skilled technical experts and resources.,24/7 Support and Configuration Services,Sales and Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-and-service-cloud/
html,Route hot leads to the right reps and view the impact of your marketing activities on your sales pipeline.,Lead Assignment and Routing,Sales and Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-and-service-cloud/
html,"Deliver the perfect shelf faster with real-time inventory and store insights, configurable activity lists, and task assignments to guide employees in the field.",Store Visit Execution,Consumer Goods Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/consumer-goods-cloud/
html,Accelerate planogram compliance check and accuracy with AI to allow field reps to spend less time on auditing activities and more time building relationships with customers.,Einstein Vision for Consumer Goods Cloud,Consumer Goods Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/consumer-goods-cloud/
html,,Case Auto-Assignment,Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/service-cloud/
html,Gain visibility into customers’ and households’ financial accounts and holdings to deliver relevant products and services for their needs.,Financial Accounts and Rollups,Financial Services Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/financial-services-cloud/
html,"Improve CRM data quality by preventing duplicates, so data is more usable, reliable, and relevant.",Duplicate Blocking,Sales Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-cloud/
html,Deploy and orchestrate runtimes on your private cloud and on-premises.,Container Services,MuleSoft Anypoint Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/integration/
html,"Get a visual map of dependencies for each application, API, and integration.",Visual Dependency Mapping,MuleSoft Anypoint Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/integration/
html,Collaborate throughout your company and with outside parties.,Chatter,Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/platform/
html,Share and collaborate on key files relevant to each deal.,Files,Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/platform/
html,"Our new formula builder lets you create custom forecasting algorithms based on sales agreement, opportunity, and order information - and even customize it with different formulas for quantity, revenue, and time period calculations.",Custom Forecasting Algorithm,Manufacturing Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/manufacturing-cloud/
html,"Heroku Elements let developers extend their apps with add-ons, customize their application stack with buildpacks, and jumpstart their projects with buttons.",Ecosystem of Managed Data Services and Add-ons,Heroku,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/heroku/
html,"Improve CRM data quality by preventing duplicates, so data is more usable, reliable, and relevant.",Duplicate Blocking,Sales and Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-and-service-cloud/
html,"Learn Salesforce with fun online paths for admins, developers, and users.",Trailhead,Success Plans,https://www.salesforce.com/editions-pricing/mytrailhead/,https://www.salesforce.com/editions-pricing/success-plans/?d=cta-body-promo-240
html,Discover new target audiences while building a much deeper understanding of your target consumers.,Audience Discovery,Audience Studio,https://www.salesforce.com/editions-pricing/marketing-cloud/,https://www.salesforce.com/editions-pricing/marketing-cloud/audience/
html,"Maximize in-store sales with mobile order capture to collect important data such as product, quantity, pricing, discounts, promotions, and unit of measure.",Mobile Order Capture,Consumer Goods Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/consumer-goods-cloud/
html,"Build audiences on Facebook, Google, LinkedIn, Twitter, Pinterest and onboarding partners to power personalized advertising.",Activate Your CRM Data for Advertising,Advertising Studio,https://www.salesforce.com/editions-pricing/marketing-cloud/,https://www.salesforce.com/editions-pricing/marketing-cloud/ads/
html,,Web and Email Case Capture,Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/service-cloud/
html,"Extend your social strategy to service, sales and marketing teams with native connectivity to Service Cloud, Sales Cloud, and Marketing Cloud.",Salesforce CRM Integration/Connectivity,Social Studio,https://www.salesforce.com/editions-pricing/marketing-cloud/,https://www.salesforce.com/editions-pricing/marketing-cloud/social/
html,View multiple layers of relationships and related key information in one place to identify areas of opportunity and drive contextual action.,Actionable Relationship Center,Financial Services Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/financial-services-cloud/
html,Generate leads with the prospecting data from your company’s website visitors.,Web-to-Lead Capture,Sales Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-cloud/
html,Create targeted email lists for events. Provide updates and more for your prospects and customers. Automatically track which leads or contacts received emails.,Mass Email,Sales Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-cloud/
html,Aggregate and search log data to quickly investigate failures and identify causes.,Log Management,MuleSoft Anypoint Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/integration/
html,Secure sensitive log data with format-preserving encryption and vaultless tokenization.,Log Tokenization,MuleSoft Anypoint Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/integration/
html,Build and brand a new digital experience with a WYSIWYG interface. Choose from prebuilt or create custom components.,Lightning Community Builder,Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/platform/
html,"Give your employees the fastest, most productive path to working in Salesforce. With Console, users can save and reload commonly accessed records, open records fast with split view, toggle between records and list views without reloading the page, and more.",Lightning Console,Platform,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/platform/
html,Get up and running quickly with best practices and advice from our most skilled technical experts and resources.,24/7 Support and Configuration Services,Manufacturing Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/manufacturing-cloud/
html,"Leverage an out-of-the-box, customizable, and extensible data model for manufacturing organizations built directly on the Salesforce platform.",Manufacturing Sales Data Models,Manufacturing Cloud,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/manufacturing-cloud/
html,"Enterprise Teams allows you to manage access to a shared group of applications, check resources used by different apps within the Enterprise Team, view and download usage reports, and more.",Collaborative App Development for Enterprise Teams,Heroku,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/heroku/
html,Heroku Connect makes it easy to build apps on the Heroku platform and sync data with your Salesforce deployment and Heroku Postgres.,Point-and-Click Bidirectional Data Integration with Salesforce,Heroku,https://www.salesforce.com/editions-pricing/industries/,https://www.salesforce.com/editions-pricing/heroku/
html,Generate leads with the prospecting data from your company’s website visitors.,Web-to-Lead Capture,Sales and Service Cloud,https://www.salesforce.com/editions-pricing/overview/,https://www.salesforce.com/editions-pricing/sales-and-service-cloud/
html,"Get tips, tricks, and help from our 2 million-members-strong Trailblazer Community.",Community,Success Plans,https://www.salesforce.com/editions-pricing/mytrailhead/,https://www.salesforce.com/editions-pricing/success-plans/?d=cta-body-promo-240
